Timestamp,accel radians per second per second,predicted accel radians per second per second,velocity radians per second,applied_voltage volts,residual radians per second per second,raw velocity radians per second
8.749000,3.988183,3.915536,45.132805,12.262000,0.072647,45.207486
8.756000,4.169007,3.327038,45.195370,12.270000,0.841969,45.207486
8.763000,3.135599,2.393946,45.243262,12.270000,0.741653,44.879895
8.771000,1.945108,1.436110,45.276244,12.266000,0.508998,45.207486
8.778000,0.093327,1.960568,45.249325,12.266000,-1.867240,45.535076
8.785000,-0.634645,1.736751,45.244633,12.262000,-2.371395,45.535076
8.794000,-2.227728,1.817431,45.240492,12.262000,-4.045159,44.879895
8.801000,-3.461250,2.354201,45.212942,12.262000,-5.815451,44.879895
8.808000,-4.126255,4.739291,45.143109,12.275000,-8.865546,45.207486
8.815000,-4.264824,5.996363,45.042185,12.266000,-10.261187,45.207486
8.823000,-2.517923,6.395352,45.021706,12.266000,-8.913274,45.207486
8.831000,-1.903001,6.217593,44.978246,12.253000,-8.120594,45.207486
8.838000,-1.396908,7.493505,44.949163,12.262000,-8.890413,44.879895
8.846000,-1.495606,8.403067,44.902479,12.262000,-9.898674,44.879895
8.853000,-1.201004,8.693279,44.887584,12.262000,-9.894283,44.879895
8.860000,-0.639217,8.028659,44.921696,12.262000,-8.667876,44.879895
8.867000,0.613576,7.516141,44.948001,12.262000,-6.902565,44.552305
8.875000,0.161622,7.757448,44.967975,12.270000,-7.595826,44.552305
8.882000,0.017662,8.013657,44.954825,12.270000,-7.995994,44.879895
8.890000,0.653967,7.789631,44.966323,12.270000,-7.135664,45.207486
8.898000,1.344756,6.720078,44.988860,12.262000,-5.375322,45.207486
8.907000,2.079702,5.615714,45.025318,12.257000,-3.536012,45.207486
8.916000,2.740083,5.046077,45.074779,12.262000,-2.305994,45.207486
8.925000,3.137549,4.790973,45.087873,12.262000,-1.653425,45.207486
8.935000,3.478469,4.608497,45.113418,12.266000,-1.130028,45.207486
8.942000,3.268967,3.470192,45.155663,12.262000,-0.201225,44.879895
8.952000,2.300129,2.506789,45.221290,12.266000,-0.206660,45.207486
8.963000,1.411997,2.528609,45.220170,12.266000,-1.116611,44.879895
8.971000,0.765455,2.669654,45.196751,12.262000,-1.904200,45.207486
8.979000,0.450777,2.911997,45.184313,12.262000,-2.461220,45.207486
8.986000,-0.214304,2.778560,45.207341,12.266000,-2.992864,45.207486
8.993000,-0.075802,2.761164,45.208234,12.266000,-2.836966,45.207486
9.000000,0.067547,3.020997,45.211078,12.270000,-2.953450,45.207486
9.008000,0.186889,2.918418,45.216343,12.270000,-2.731529,45.535076
9.015000,0.355523,2.767472,45.224090,12.270000,-2.411949,45.535076
9.023000,-0.099575,2.252880,45.250502,12.270000,-2.352455,45.207486
9.031000,-1.080510,2.161370,45.239019,12.266000,-3.241880,44.879895
9.038000,-1.325158,2.450054,45.240382,12.270000,-3.775211,45.207486
9.045000,-2.262240,2.823075,45.205056,12.266000,-5.085315,45.207486
9.053000,-2.604424,3.338914,45.178581,12.266000,-5.943338,45.207486
9.060000,-2.867760,4.217342,45.149674,12.270000,-7.085102,44.879895
9.068000,-2.669148,5.266474,45.095827,12.270000,-7.935621,45.207486
9.076000,-2.435580,5.923908,45.045904,12.266000,-8.359487,45.207486
9.084000,-2.202866,6.746307,45.003693,12.266000,-8.949173,45.207486
9.092000,-1.266182,6.567901,44.996670,12.262000,-7.834083,45.207486
9.100000,-0.242218,6.358546,45.007416,12.262000,-6.600764,44.879895
9.108000,-0.244113,6.251615,45.029084,12.266000,-6.495728,44.879895
9.118000,-1.284853,5.309861,45.041016,12.257000,-6.594714,44.879895
9.126000,-2.244897,4.882111,45.083195,12.262000,-7.127008,44.879895
9.134000,-3.445349,4.230986,45.116615,12.262000,-7.676335,44.879895
9.142000,-3.979501,4.849165,45.101066,12.266000,-8.828666,44.879895
9.149000,-4.452435,5.801259,45.036019,12.262000,-10.253694,45.207486
9.160000,-4.698637,7.395432,44.970376,12.266000,-12.094069,45.207486
9.168000,-3.621261,8.340225,44.885480,12.257000,-11.961486,45.207486
9.177000,-1.561356,10.447359,44.777329,12.257000,-12.008716,45.207486
9.184000,0.208979,12.002104,44.717755,12.262000,-11.793125,45.207486
9.192000,1.375751,12.985677,44.667272,12.262000,-11.609926,44.879895
9.201000,2.699907,13.513198,44.640197,12.262000,-10.813291,44.552305
9.214000,4.640627,12.280453,44.683244,12.257000,-7.639826,44.224714
9.222000,4.544243,11.199456,44.738727,12.257000,-6.655213,43.897124
9.230000,3.874672,10.266834,44.806819,12.262000,-6.392162,44.224714
9.238000,3.774041,10.080168,44.848760,12.270000,-6.306128,44.552305
9.246000,4.014999,8.007467,44.922783,12.262000,-3.992468,44.552305
9.254000,3.736467,6.057638,45.022860,12.262000,-2.321171,45.207486
9.264000,3.439680,3.630019,45.127235,12.257000,-0.190338,45.862666
9.272000,3.213757,2.203842,45.220659,12.262000,1.009915,45.862666
9.279000,3.456464,0.892103,45.320345,12.270000,2.564361,45.862666
9.286000,3.594987,-1.098244,45.406322,12.266000,4.693231,45.862666
9.295000,2.611977,-2.339905,45.470051,12.266000,4.951882,45.535076
9.303000,1.543659,-1.808033,45.442752,12.266000,3.351691,45.207486
9.310000,-0.092108,-0.256624,45.363125,12.266000,0.164516,44.879895
9.318000,-2.167002,1.149310,45.290964,12.266000,-3.316313,45.207486
9.327000,-3.314166,2.551954,45.182568,12.257000,-5.866120,45.207486
9.335000,-5.076560,5.375622,45.074045,12.266000,-10.452182,44.879895
9.343000,-5.761991,7.018462,44.989725,12.266000,-12.780454,44.879895
9.352000,-4.927773,7.682993,44.955617,12.266000,-12.610766,44.879895
9.360000,-4.559309,7.287061,44.959759,12.262000,-11.846370,44.879895
9.368000,-3.037755,8.488997,44.930428,12.270000,-11.526752,44.879895
9.376000,-1.378302,8.113130,44.933540,12.266000,-9.491432,44.879895
9.384000,-0.198372,7.968597,44.940958,12.266000,-8.166968,45.207486
9.392000,0.446106,7.581936,44.944624,12.262000,-7.135830,45.207486
9.401000,0.961879,8.480680,44.914675,12.266000,-7.518800,44.879895
9.410000,2.045779,8.258700,44.926068,12.266000,-6.212921,45.207486
9.419000,2.643224,6.912881,44.978964,12.262000,-4.269657,44.879895
9.428000,2.144962,5.453400,45.033648,12.257000,-3.308438,44.879895
9.438000,2.116786,4.971960,45.058359,12.257000,-2.855174,44.879895
9.447000,1.468753,5.626806,45.097557,12.275000,-4.158053,44.552305
9.454000,1.402668,4.107764,45.102714,12.257000,-2.705095,45.207486
9.461000,1.271514,4.045175,45.105927,12.257000,-2.773661,45.207486
9.472000,1.070856,4.338598,45.111091,12.262000,-3.267743,45.207486
9.480000,1.355186,4.486983,45.135835,12.270000,-3.131797,45.207486
9.489000,1.642673,3.512336,45.169680,12.266000,-1.869663,45.535076
9.497000,1.418097,2.995747,45.180014,12.262000,-1.577649,45.535076
9.505000,1.225488,2.280465,45.232906,12.266000,-1.054976,45.207486
9.514000,0.562157,1.986442,45.247997,12.266000,-1.424285,44.879895
9.521000,0.099044,2.042051,45.245143,12.266000,-1.943007,45.207486
9.530000,-0.643347,2.317251,45.231018,12.266000,-2.960598,44.879895
9.539000,-1.704384,3.620418,45.164132,12.266000,-5.324802,45.207486
9.549000,-1.602178,4.338543,45.127274,12.266000,-5.940721,45.207486
9.559000,-1.864779,4.966680,45.111214,12.270000,-6.831459,45.207486
9.570000,-1.627134,5.801245,45.068379,12.270000,-7.428379,45.207486
9.573000,-2.050175,5.676126,45.074801,12.270000,-7.726301,45.207486
9.580000,-1.514159,5.528770,45.082364,12.270000,-7.042928,45.207486
9.590000,-0.799092,5.091755,45.088615,12.266000,-5.890847,44.879895
9.608000,-0.881758,5.277678,45.079072,12.266000,-6.159436,44.879895
9.619000,-1.014623,6.207297,45.031358,12.266000,-7.221919,44.879895
9.627000,-0.978791,6.511902,45.031904,12.270000,-7.490693,44.879895
9.635000,-1.199192,6.374641,44.986365,12.257000,-7.573833,45.207486
9.643000,-1.168377,6.412935,44.984400,12.257000,-7.581312,45.207486
9.657000,-0.947846,7.242560,44.978223,12.266000,-8.190405,44.879895
9.668000,-0.813614,6.913815,44.978916,12.262000,-7.727429,45.207486
9.689000,-0.660798,6.990451,44.974983,12.262000,-7.651248,44.879895
9.698000,-0.687428,6.798132,44.984854,12.262000,-7.485560,44.879895
9.707000,-0.750081,6.027061,45.004205,12.257000,-6.777142,44.879895
9.716000,-0.899482,6.672743,44.991289,12.262000,-7.572226,44.879895
9.728000,-0.286672,6.922088,44.958267,12.257000,-7.208761,45.207486
9.737000,0.366826,7.054448,44.935294,12.253000,-6.687621,44.879895
9.744000,0.047258,7.239686,44.925786,12.253000,-7.192428,45.207486
9.750000,-0.092472,7.745997,44.936204,12.262000,-7.838470,44.879895
9.757000,0.585931,7.261251,44.940859,12.257000,-6.675320,44.879895
9.765000,0.172793,7.249000,44.941488,12.257000,-7.076207,44.879895
9.773000,0.386599,6.603684,44.974609,12.257000,-6.217086,44.879895
9.780000,-0.882406,6.309623,45.009927,12.262000,-7.192028,44.879895
9.787000,-0.509100,7.234777,44.978622,12.266000,-7.743877,44.879895
9.795000,-0.298160,7.813161,44.948936,12.266000,-8.111321,44.879895
9.802000,-0.628103,8.028977,44.937859,12.266000,-8.657079,45.207486
9.811000,-0.211061,6.999222,44.954308,12.257000,-7.210283,45.207486
9.819000,-0.438167,7.517572,44.947928,12.262000,-7.955739,44.879895
9.826000,-0.045963,7.788254,44.966394,12.270000,-7.834217,44.879895
9.838000,0.949918,7.956081,44.925421,12.262000,-7.006163,45.207486
9.847000,0.648827,6.943681,44.940979,12.253000,-6.294854,44.879895
9.854000,0.318123,7.087538,44.949775,12.257000,-6.769415,44.879895
9.861000,0.671071,7.386509,44.934430,12.257000,-6.715438,44.224714
9.868000,0.273500,7.594604,44.943974,12.262000,-7.321104,45.207486
9.875000,-0.095590,6.845807,44.946002,12.253000,-6.941397,45.207486
9.882000,0.045766,7.244558,44.925536,12.253000,-7.198793,44.879895
9.889000,0.286850,7.070789,44.950635,12.257000,-6.783939,44.879895
9.896000,0.298370,6.484790,45.000936,12.262000,-6.186420,44.879895
9.903000,0.158325,6.458655,45.002278,12.262000,-6.300330,44.879895
9.911000,-0.046757,5.769688,45.001235,12.253000,-5.816445,45.535076
9.920000,0.784647,7.047559,45.004411,12.270000,-6.262912,44.879895
9.929000,0.492694,6.856954,45.014194,12.270000,-6.364260,44.879895
9.941000,0.544066,6.098146,45.000556,12.257000,-5.554080,45.207486
9.948000,-0.140188,7.863505,44.930172,12.262000,-8.003693,44.879895
9.956000,1.741246,8.861201,44.895144,12.266000,-7.119955,44.879895
9.964000,2.287346,7.798348,44.933517,12.262000,-5.511002,45.207486
9.972000,1.697225,7.045265,44.972169,12.262000,-5.348040,44.879895
9.982000,1.841810,6.387756,44.985692,12.257000,-4.545947,44.552305
9.989000,1.727385,6.945940,44.993447,12.266000,-5.218555,44.879895
9.996000,1.514360,7.164416,44.998413,12.270000,-5.650056,44.879895
10.003000,1.845950,5.648956,45.076195,12.270000,-3.803006,45.207486
10.011000,1.817457,5.058629,45.090315,12.266000,-3.241172,44.879895
10.018000,1.741872,4.531053,45.101213,12.262000,-2.789181,45.207486
10.025000,2.295414,4.198620,45.134455,12.266000,-1.903205,45.207486
10.033000,1.736459,3.470737,45.171815,12.266000,-1.734278,45.862666
10.041000,1.146146,3.312675,45.196107,12.270000,-2.166529,45.207486
10.049000,1.263098,2.518445,45.236872,12.270000,-1.255346,44.879895
10.058000,0.523231,1.977324,45.248465,12.266000,-1.454093,45.207486
10.067000,-0.943240,2.643349,45.214281,12.266000,-3.586589,45.207486
10.076000,-1.729517,2.993343,45.180138,12.262000,-4.722859,45.207486
10.085000,-2.435788,3.914348,45.132866,12.262000,-6.350136,44.879895
10.094000,-2.002529,5.598039,45.078809,12.270000,-7.600567,45.207486
10.102000,-2.619374,5.808566,45.035644,12.262000,-8.427940,45.207486
10.110000,-2.729524,6.363365,45.007168,12.262000,-9.092889,45.207486
10.119000,-3.707823,6.424331,45.020219,12.266000,-10.132154,44.879895
10.127000,-3.195046,5.838022,45.050312,12.266000,-9.033068,44.879895
10.135000,-2.822449,6.565976,44.996769,12.262000,-9.388425,44.879895
10.143000,-3.199598,7.866896,44.929998,12.262000,-11.066494,44.879895
10.151000,-2.721879,9.371485,44.868954,12.266000,-12.093364,44.879895
10.161000,-1.824789,11.009120,44.801080,12.270000,-12.833909,44.879895
10.170000,-0.872269,11.187276,44.759577,12.262000,-12.059545,44.879895
10.181000,-0.769225,11.317195,44.752909,12.262000,-12.086421,45.207486
10.190000,-0.275083,10.455034,44.776935,12.257000,-10.730117,44.879895
10.201000,0.357307,9.756976,44.812764,12.257000,-9.399669,44.879895
10.217000,1.027575,8.801981,44.861780,12.257000,-7.774406,44.224714
10.225000,0.873676,8.388289,44.883013,12.257000,-7.514612,44.224714
10.237000,1.341229,8.708687,44.886793,12.262000,-7.367458,44.879895
10.248000,1.146562,8.817631,44.913560,12.270000,-7.671069,44.879895
10.256000,0.908738,7.805970,44.933125,12.262000,-6.897231,45.207486
10.264000,0.703505,7.462050,44.950777,12.262000,-6.758544,45.535076
10.272000,0.534061,6.775525,44.965789,12.257000,-6.241464,45.535076
10.280000,0.402006,6.899671,44.979642,12.262000,-6.497664,44.879895
10.289000,0.672548,6.048200,45.023344,12.262000,-5.375652,44.879895
10.299000,0.486383,5.744035,45.055136,12.266000,-5.257652,44.879895
10.307000,0.526269,5.019967,45.092299,12.266000,-4.493698,44.879895
10.317000,-0.663332,5.559688,45.048418,12.262000,-6.223020,44.879895
10.326000,-2.313553,6.452559,44.982366,12.257000,-8.766111,45.207486
10.333000,-2.455142,7.442168,44.931573,12.257000,-9.897310,44.879895
10.341000,-3.210386,8.779106,44.899358,12.266000,-11.989493,44.879895
10.350000,-2.820400,10.307742,44.857304,12.275000,-13.128142,44.879895
10.357000,-1.458195,9.716568,44.835062,12.262000,-11.174763,44.879895
10.366000,-0.378488,8.863754,44.858609,12.257000,-9.242242,44.879895
10.374000,-0.418900,9.007787,44.851217,12.257000,-9.426687,44.879895
10.381000,-0.144994,9.907511,44.825262,12.262000,-10.052506,44.879895
10.389000,-0.220330,10.203972,44.826226,12.266000,-10.424301,44.879895
10.397000,-0.019817,9.887274,44.806076,12.257000,-9.907091,44.879895
10.407000,0.040048,10.057598,44.817559,12.262000,-10.017550,44.552305
10.418000,1.127214,10.043562,44.834459,12.266000,-8.916348,44.879895
10.427000,1.130799,9.514177,44.861630,12.266000,-8.383378,44.552305
10.438000,1.131742,8.644155,44.890105,12.262000,-7.512413,44.879895
10.449000,1.561846,8.470356,44.899025,12.262000,-6.908511,45.207486
10.458000,1.366413,7.458920,44.930713,12.257000,-6.092506,44.879895
10.466000,1.710194,7.984022,44.940166,12.266000,-6.273827,44.879895
10.475000,1.411016,7.305937,44.974970,12.266000,-5.894922,45.207486
10.483000,1.147810,6.738762,45.004080,12.266000,-5.590952,44.879895
10.495000,1.341433,5.732854,45.019305,12.257000,-4.391421,45.207486
10.503000,0.993406,5.098566,45.051861,12.257000,-4.105159,44.879895
10.511000,0.956627,5.848749,45.033581,12.262000,-4.892122,45.207486
10.518000,1.204674,6.086446,45.037561,12.266000,-4.881772,44.879895
10.526000,0.306401,6.029198,45.024320,12.262000,-5.722798,44.879895
10.533000,0.400969,6.380399,45.006294,12.262000,-5.979431,45.207486
10.541000,0.408323,5.371002,45.037878,12.257000,-4.962679,44.879895
10.549000,0.191511,6.881781,45.033144,12.275000,-6.690270,45.207486
10.558000,0.066197,6.430659,45.019894,12.266000,-6.364462,44.879895
10.567000,0.163168,5.727530,45.039803,12.262000,-5.564362,44.879895
10.574000,0.235523,6.028074,45.024377,12.262000,-5.792551,45.207486
10.582000,-0.064571,5.583564,45.047192,12.262000,-5.648135,44.879895
10.589000,0.108383,6.117157,45.035985,12.266000,-6.008774,45.207486
10.596000,-1.171937,5.752570,45.054698,12.266000,-6.924507,45.207486
10.604000,-1.368133,6.016321,45.041160,12.266000,-7.384454,44.879895
10.613000,-0.186747,6.184309,45.032538,12.266000,-6.371056,45.207486
10.621000,-4.534107,7.282293,44.992363,12.270000,-11.816400,44.879895
10.632000,-35.348189,-83.088814,45.162514,0.001227,47.740625,44.879895
10.640000,-48.885954,-83.087817,44.865043,0.001232,34.201862,44.879895
10.650000,-61.908052,-83.086688,44.301870,0.001233,21.178636,44.552305
10.659000,-70.090271,-83.085444,43.663565,0.001233,12.995173,43.897124
10.672000,-74.438869,-83.083702,42.769202,0.001233,8.644833,43.241943
10.684000,-80.130214,-83.081839,41.780738,0.001232,2.951625,42.586762
10.695000,-84.166503,-83.080048,40.861448,0.001232,-1.086456,40.621219
10.702000,-86.825699,-83.078893,40.268598,0.001232,-3.746806,39.638447
10.710000,-88.458972,-83.077365,39.516982,0.001233,-5.381606,39.310857
10.717000,-89.985518,-83.076114,38.874854,0.001233,-6.909404,38.328086
10.725000,-91.037998,-83.074645,38.120911,0.001233,-7.963353,38.328086
10.732000,-93.002150,-83.073247,37.403080,0.001233,-9.928903,37.345314
10.739000,-95.028132,-83.071923,36.707516,0.001232,-11.956209,37.017724
10.750000,-95.276993,-83.069749,35.608075,0.001233,-12.207243,36.034952
10.757000,-95.696900,-83.068321,34.895005,0.001233,-12.628579,34.397000
10.765000,-95.888411,-83.066877,34.154155,0.001233,-12.821533,34.397000
10.772000,-93.889566,-83.065659,33.528723,0.001233,-10.823907,33.414228
10.779000,-93.850188,-83.064393,32.858947,0.001233,-10.785795,32.431457
10.786000,-94.866010,-83.063057,32.173163,0.001233,-11.802953,32.431457
10.793000,-95.009568,-83.061747,31.500695,0.001233,-11.947821,31.448686
10.802000,-95.936908,-83.060021,30.614808,0.001233,-12.876887,30.793505
10.810000,-94.024513,-83.058511,29.823896,0.001232,-10.966002,29.810733
10.817000,-92.971555,-83.057137,29.134447,0.001233,-9.914419,28.827962
10.824000,-91.774162,-83.055915,28.507403,0.001233,-8.718247,28.827962
10.832000,-90.084173,-83.054561,27.812293,0.001233,-7.029613,27.845190
10.839000,-90.855467,-83.053304,27.167209,0.001233,-7.802163,26.862419
10.846000,-89.117347,-83.052058,26.527560,0.001233,-6.065289,26.862419
10.854000,-89.402841,-83.050775,25.869410,0.001233,-6.352066,25.879648
10.862000,-89.383815,-83.049321,25.123245,0.001233,-6.334494,24.896876
10.870000,-87.918462,-83.047987,24.422379,0.001232,-4.870474,24.241695
10.879000,-87.572616,-83.046488,23.652935,0.001232,-4.526128,23.258924
10.888000,-87.526773,-83.045029,22.920079,0.001233,-4.481744,23.258924
10.895000,-87.050087,-83.043828,22.303436,0.001233,-4.006260,22.603743
10.903000,-87.335005,-83.042416,21.578745,0.001233,-4.292590,21.620971
10.911000,-86.629607,-83.041064,20.905275,0.001233,-3.588543,20.965790
10.919000,-86.859306,-83.039800,20.236195,0.001233,-3.819506,19.983019
10.927000,-87.186608,-83.038386,19.510694,0.001233,-4.148222,19.983019
10.938000,-85.292778,-83.036484,18.534437,0.001233,-2.256294,18.017476
10.946000,-84.066598,-83.035152,17.834571,0.001232,-1.031446,18.017476
10.955000,-84.352977,-83.033669,17.073510,0.001232,-1.319308,17.362295
10.962000,-84.703970,-83.032501,16.473990,0.001232,-1.671469,16.379524
10.969000,-85.400542,-83.031253,15.849633,0.001233,-2.369288,15.396752
10.976000,-83.761620,-83.030072,15.243077,0.001233,-0.731548,15.396752
10.983000,-82.271479,-83.028937,14.660697,0.001233,0.757458,14.741571
10.990000,-81.829480,-83.027842,14.098519,0.001233,1.198361,14.086390
10.998000,-81.087120,-83.026562,13.461901,0.001233,1.939442,13.103619
11.009000,-80.676204,-83.024819,12.567623,0.001233,2.348616,12.448438
11.017000,-79.338863,-83.023688,11.987132,0.001233,3.684825,12.448438
11.024000,-79.006094,-83.022527,11.370614,0.001233,4.016432,11.793257
11.033000,-77.510025,-83.021156,10.666947,0.001233,5.511131,10.482895
11.041000,-75.581273,-83.019963,10.054826,0.001233,7.438690,9.827714
11.049000,-75.378959,-83.018818,9.487344,0.001233,7.639859,9.172533
11.057000,-75.898626,-83.017640,8.882463,0.001233,7.119013,9.172533
11.065000,-74.657011,-83.016445,8.269323,0.001233,8.359434,8.517352
11.073000,-73.803569,-83.015294,7.678787,0.001233,9.211725,7.534581
11.082000,-72.870999,-83.013993,7.010775,0.001233,10.142994,6.879400
11.090000,-72.606324,-83.012843,6.384352,0.001232,10.406519,6.224219
11.098000,-71.417369,-83.011542,5.753063,0.001233,11.594174,5.569038
11.106000,-68.423194,-83.010393,5.163132,0.001233,14.587199,5.569038
11.118000,-65.292939,-83.008876,4.384634,0.001233,17.715937,4.586267
11.126000,-63.757222,-83.007820,3.842488,0.001233,19.250598,4.258676
11.140000,-60.052300,-83.006088,2.933224,0.001233,22.953788,2.620724
11.149000,-56.326106,-83.004946,2.347258,0.001233,26.678840,1.965543
11.157000,-53.261977,-83.004126,1.909859,0.001232,29.742149,1.965543
11.164000,-51.048159,-83.003433,1.554486,0.001232,31.955274,1.310362
11.171000,-47.050608,-83.002701,1.194678,0.001233,35.952092,0.982771
11.178000,-41.929187,-83.002075,0.873596,0.001233,41.072888,0.655181
11.185000,-33.396299,-83.001571,0.614926,0.001233,49.605272,0.655181
11.193000,-14.788326,-83.001342,0.497526,0.001233,68.213017,0.655181
12.640000,593.029965,1000.833608,-1.996163,11.405000,-407.803644,0.655181
12.651000,620.131071,745.505889,4.347809,11.589000,-125.374818,3.603495
12.658000,622.682657,676.926985,8.733293,11.803000,-54.244328,8.517352
12.665000,601.315029,604.850511,13.140542,11.978000,-3.535483,8.517352
12.674000,553.643186,501.801154,18.429639,11.978000,51.842032,14.741571
12.682000,506.446937,423.640684,22.704212,12.043000,82.806253,21.620971
12.693000,439.861546,328.971877,27.846315,12.113000,110.889669,28.500371
12.702000,387.004805,262.944192,31.481983,12.174000,124.060613,33.741819
12.710000,342.519132,210.071021,34.232148,12.183000,132.448111,37.017724
12.720000,289.969248,153.411125,37.229255,12.205000,136.558123,39.310857
12.729000,247.230926,111.855943,39.430874,12.222000,135.374983,40.948809
12.738000,211.753500,68.783571,41.625421,12.218000,142.969929,41.931581
12.746000,179.013292,45.414791,42.913832,12.240000,133.598501,41.931581
12.755000,144.396487,22.508430,44.125925,12.249000,121.888058,42.586762
12.763000,112.626942,15.566426,44.482229,12.249000,97.060515,43.241943
12.771000,84.101415,14.092783,44.574045,12.253000,70.008632,43.569533
12.778000,63.313935,16.690718,44.456883,12.257000,46.623217,44.224714
12.785000,47.236429,17.855848,44.397082,12.257000,29.380581,44.224714
12.794000,34.924337,16.364599,44.457442,12.253000,18.559739,44.552305
12.801000,27.385712,15.561956,44.498638,12.253000,11.823755,44.552305
12.811000,20.374533,13.720943,44.629534,12.262000,6.653590,44.552305
12.818000,16.884347,12.206724,44.707253,12.262000,4.677623,44.552305
12.827000,13.535049,10.068999,44.816974,12.262000,3.466050,44.552305
12.834000,10.933976,10.430398,44.814604,12.266000,0.503578,44.552305
12.842000,8.053794,9.976817,44.837884,12.266000,-1.923024,44.879895
12.849000,6.615338,9.740283,44.833845,12.262000,-3.124945,44.879895
12.857000,5.269678,9.671961,44.837352,12.262000,-4.402283,44.879895
12.865000,4.916535,8.667914,44.868661,12.257000,-3.751379,44.879895
12.875000,3.854012,7.619555,44.922469,12.257000,-3.765543,45.207486
12.883000,3.389934,6.665580,44.971432,12.257000,-3.275646,44.879895
12.891000,2.932718,6.635835,45.009363,12.266000,-3.703117,44.879895
12.899000,1.977243,6.106623,45.052705,12.270000,-4.129380,44.879895
12.907000,1.378076,5.710995,45.056832,12.266000,-4.332919,44.879895
12.915000,0.668582,5.573972,45.047685,12.262000,-4.905390,45.207486
12.924000,-0.195963,5.981912,45.026747,12.262000,-6.177875,44.879895
12.933000,-0.470902,6.806459,45.016786,12.270000,-7.277361,45.207486
12.940000,-0.656221,6.736895,45.004176,12.266000,-7.393117,45.207486
12.952000,-1.020002,7.169671,44.981964,12.266000,-8.189673,45.207486
12.962000,-1.245110,6.985457,44.955014,12.257000,-8.230567,44.879895
12.972000,-0.974938,6.685299,44.954241,12.253000,-7.660237,44.879895
12.982000,-1.071454,7.144538,44.930670,12.253000,-8.215993,44.879895
12.991000,-0.474342,8.242027,44.890520,12.257000,-8.716369,44.552305
12.998000,-0.654062,8.543910,44.875025,12.257000,-9.197971,44.879895
13.007000,-0.727926,9.357027,44.853516,12.262000,-10.084952,44.879895
13.014000,-0.536367,9.266557,44.858160,12.262000,-9.802924,44.879895
13.022000,-1.293135,9.305632,44.856154,12.262000,-10.598767,44.879895
13.029000,-0.932328,9.627456,44.855816,12.266000,-10.559785,44.879895
13.037000,-0.448304,9.430287,44.865936,12.266000,-9.878591,44.879895
13.044000,0.173074,8.667296,44.888917,12.262000,-8.494222,44.879895
13.055000,0.179510,8.565213,44.894157,12.262000,-8.385703,44.879895
13.063000,0.793896,8.804797,44.881860,12.262000,-8.010901,44.879895
13.070000,1.316709,8.473045,44.878663,12.257000,-7.156336,45.207486
13.078000,0.678371,8.202676,44.876360,12.253000,-7.524305,44.879895
13.085000,0.553966,8.265976,44.889291,12.257000,-7.712009,44.879895
13.093000,0.461704,8.048679,44.900444,12.257000,-7.586975,44.879895
13.102000,0.368162,8.266144,44.909507,12.262000,-7.897982,44.552305
13.111000,0.263020,7.745977,44.915980,12.257000,-7.482957,44.879895
13.118000,0.670725,8.749028,44.900902,12.266000,-8.078302,44.879895
13.126000,1.012183,8.557095,44.894573,12.262000,-7.544912,44.879895
13.135000,0.811058,8.119178,44.917050,12.262000,-7.308120,44.879895
13.143000,0.601662,7.797021,44.933585,12.262000,-7.195360,45.207486
13.151000,0.401778,7.892601,44.944859,12.266000,-7.490823,45.207486
13.159000,0.829003,6.942751,44.977431,12.262000,-6.113748,44.879895
13.168000,0.181072,5.938020,45.008775,12.257000,-5.756948,44.879895
13.176000,0.091457,6.269004,45.012012,12.262000,-6.177548,44.879895
13.184000,0.012858,6.259306,45.012509,12.262000,-6.246448,44.879895
13.191000,-0.660354,7.192279,44.980803,12.266000,-7.852633,44.879895
13.201000,-0.424958,7.614502,44.942953,12.262000,-8.039461,45.207486
13.209000,-0.633291,7.435830,44.931899,12.257000,-8.069121,45.207486
13.220000,-0.781824,7.794220,44.913504,12.257000,-8.576044,44.879895
13.229000,-0.914708,7.873852,44.893237,12.253000,-8.788559,44.879895
13.238000,-0.600012,8.058857,44.899921,12.257000,-8.658870,44.879895
13.245000,0.305317,8.513401,44.896816,12.262000,-8.208085,44.879895
13.253000,0.135615,8.445178,44.900318,12.262000,-8.309563,44.552305
13.260000,0.497929,9.090005,44.883401,12.266000,-8.592076,44.879895
13.269000,0.885599,8.557222,44.874342,12.257000,-7.671622,44.879895
13.277000,1.155318,9.045606,44.869500,12.262000,-7.890288,44.879895
13.285000,1.330996,9.438055,44.865537,12.266000,-8.107059,45.207486
13.293000,1.471411,8.448521,44.916326,12.266000,-6.977110,44.879895
13.299000,1.778587,6.641806,44.972653,12.257000,-4.863219,44.879895
13.309000,1.501712,6.627062,45.009814,12.266000,-5.125350,44.879895
13.317000,1.249708,6.795150,45.037591,12.275000,-5.545442,44.879895
13.326000,0.922726,5.373990,45.057949,12.262000,-4.451264,45.207486
13.334000,1.222180,5.482731,45.052368,12.262000,-4.260551,44.879895
13.342000,0.853374,5.586077,45.026839,12.257000,-4.732703,45.207486
13.349000,0.946271,6.410936,45.020906,12.266000,-5.464665,45.207486
13.357000,0.959115,6.163563,45.017423,12.262000,-5.204448,45.207486
13.365000,0.916112,6.216740,45.014694,12.262000,-5.300628,45.207486
13.374000,1.472680,5.725371,45.039914,12.262000,-4.252691,44.879895
13.382000,0.949082,5.213598,45.066181,12.262000,-4.264516,44.879895
