Timestamp,/_Config/Curves/DISTANCE,/_Config/Lines/DISTANCE,/_Config/LineTest/DISTANCE,/_Status/activeOpMode,/_Status/activeOpModeStatus,/_Status/available,/_Status/batteryVoltage,/_Status/enabled,/_Status/errorMessage,/_Status/warningMessage,applied voltage,battery voltage,current amps,duty cycle,loop time ms,position ticks,RUNNING,timestamp seconds,velocity from position ticks,velocity radians per second,zero power behavior
68.22699999809265,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012327,12.336,2.741,-0.0001,8.159668,50307,true,21.074626201,735.3240352426103,34.72459033164943,"null"
68.23499989509583,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012336,12.336,2.741,-0.0001,7.623001,50310,true,21.082249202,393.54579646519784,27.517599885458043,"null"
68.24399995803833,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012336,12.336,1.95,-0.0001,7.966292,50312,true,21.090215494000002,251.05783217587305,19.655428489612884,"null"
68.25099992752075,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.001234,12.34,1.341,-0.0001,8.829043,50314,true,21.099044537,226.52511716162215,12.448438043421495,"null"
68.25999999046326,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.001234,12.345,0.9,-0.0001,7.216125,50314,true,21.106260662,0,12.448438043421495,"null"
68.26999998092651,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.579,-0.0001,8.883001,50315,true,21.115143663,112.57456798665226,7.534580921018273,"null"
68.27999997138977,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.357,-0.0001,11.086543,50315,true,21.126230206000002,0,4.258676172749459,"null"
68.28799986839294,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.233,-0.0001,9.057709000000001,50315,true,21.135287915000003,0,2.29313332378817,"null"
68.29699993133545,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.16,-0.0001,8.089376,50315,true,21.143377291,0,1.3103618993075257,"null"
68.3050000667572,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012349000000000001,12.349,0.16,-0.0001,8.592209,50315,true,21.1519695,0,0.6551809496537628,"null"
68.31299996376038,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.288,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.12,-0.0001,8.218293,50315,true,21.160187793000002,0,0.3275904748268814,"null"
68.46499991416931,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.12,-0.0001,8.218293,50315,true,21.160187793000002,0,0.3275904748268814,"null"
70.45899987220764,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.345,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.12,-0.0001,8.218293,50315,true,21.160187793000002,0,0.3275904748268814,"null"
71.4559998512268,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",-0.0012345000000000001,12.345,0.12,-0.0001,8.218293,50315,true,21.160187793000002,0,0.3275904748268814,"null"
71.49399995803833,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.388,11.388,2.438,1,11.03871,50322,true,24.341602071,634.1320679680869,0.6551809496537628,"null"
71.50300002098083,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.672,11.672,3.8120000000000003,1,8.881542000000001,50333,true,24.350483613,1238.5236707769889,3.931085697922577,"null"
71.50999999046326,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.672,11.825000000000001,4.0200000000000005,1,7.105584,50344,true,24.357589197000003,1548.078243815005,8.844942820325798,"null"
71.51799988746643,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.825000000000001,12.004,3.484,1,7.227793000000001,50358,true,24.36481699,1936.9674809447363,8.844942820325798,"null"
71.52600002288818,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.004,12.004,3.484,1,7.9829170000000005,50375,true,24.372799907,2129.5473822413533,15.396752316863427,"null"
71.5329999923706,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.091000000000001,12.091000000000001,2.795,1,7.984376000000001,50393,true,24.380784283,2254.402848763635,22.276152288227937,"null"
71.54299998283386,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.135,12.135,2.2960000000000003,1,7.506918000000001,50415,true,24.388291201,2930.630120110543,29.483142734419328,"null"
